county_fips,county_nm,county_pop,total_bg_pop,pop_11,pop_12,pop_13,pop_21,pop_22,pop_23,pop_31,pop_32,pop_33,pop_41,pop_42,pop_43,urban_suburban_pop,rural_pop,urban_suburban_perc,rural_perc,metro_fips,metro_nm,city_name,city_pop,city_contains_small_urban,city_contains_mid_sized_urban,city_contains_large_urban,MSA_large_urban,MSA_mid_sized_urban,locale_type
42027,"Centre County, Pennsylvania",157795,158040.9992,,,40480.0874,,,30912.61502,10310.83012,3067.66292,,43910.17905,29274.33994,85.28478646,71392.70242,73269.80377,0.451735327,0.463612633,44300,"State College, PA",,,,,,0,0,Small urban
42029,"Chester County, Pennsylvania",549784,540895.9962,,,,394677.0519,,,6656.244047,,,137558.765,2003.935266,,394677.0519,139562.7003,0.729672718,0.258021322,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",,,,,,1,0,Suburban
42031,"Clarion County, Pennsylvania",36970,37297,,,,,,,,,4667.561509,4531.526799,21412.08603,6685.825665,0,32629.43849,0,0.874854237,,,,,,,,0,0,Rural
42033,"Clearfield County, Pennsylvania",77090,78901.99963,,,,,,,,11102.19786,10062.09856,22024.80617,33778.6104,1934.286655,0,57737.70322,0,0.731764765,,,,,,,,0,0,Small town
42035,"Clinton County, Pennsylvania",37607,37706.99992,,,,,,,2054.27232,11185.54238,,11288.77725,9822.195494,3356.21247,0,24467.18522,0,0.648876476,,,,,,,,0,0,Rural
42037,"Columbia County, Pennsylvania",65439,65054.99953,,,,,,,,27667.26038,,19432.69691,17955.04224,,0,37387.73915,0,0.574709698,,,,,,,,0,0,Small town
42039,"Crawford County, Pennsylvania",82001,83188.99859,,,,,,,,22028.5369,,18820.1828,42040.43619,299.842695,0,61160.46168,0,0.735198917,,,,,,,,0,0,Small town
42041,"Cumberland County, Pennsylvania",270738,264421.9981,,,21158.35458,160818.4416,,,9449.275966,,,58119.93454,14875.9914,,181976.7962,72995.92594,0.688205964,0.276058446,25420,"Harrisburg-Carlisle, PA",,,,,,0,0,Small urban
42043,"Dauphin County, Pennsylvania",289234,287483.9988,,,50026.72161,174681.8768,,,,2500.374771,,40642.30681,19632.71885,,224708.5984,60275.02566,0.781638628,0.209663932,25420,"Harrisburg-Carlisle, PA","Harrisburg city, Pennsylvania",50012,1,0,0,0,0,Small urban
42045,"Delaware County, Pennsylvania",576720,576194.6944,313.1651454,,,564770.6981,,,,,,11110.83115,,,565083.8633,11110.83115,0.98071688,0.01928312,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",,,,,,1,0,Suburban
42047,"Elk County, Pennsylvania",30198,30702.99997,,,,,,,,,7846.385736,7269.33598,14368.97024,1218.308021,0,22856.61424,0,0.744442376,,,,,,,,0,0,Rural
42049,"Erie County, Pennsylvania",267571,267625.7191,,,92599.9202,,79053.41584,,9207.974013,4651.81656,,53659.71043,28452.88209,,171653.336,82112.59253,0.641393273,0.306818765,21500,"Erie, PA","Erie city, Pennsylvania",92957,1,0,0,0,0,Small urban
42051,"Fayette County, Pennsylvania",123915,126966.9998,,,,,,,13334.02457,30231.98358,,49453.48955,33919.38033,28.12173468,0,83400.99162,0,0.656871406,38300,"Pittsburgh, PA",,,,,,1,0,Small town
42053,"Forest County, Pennsylvania",6449,6785,,,,,,,,,,,605.842477,6179.157523,0,6785,0,1,,,,,,,,0,0,Rural
42055,"Franklin County, Pennsylvania",157854,156625.9995,,,21818.58241,,6447.388479,14805.2468,18054.12808,,,77412.50322,18088.1505,,43071.21769,95500.65372,0.274994048,0.609736915,16540,"Chambersburg, PA",,,,,,0,0,Small town
42057,"Fulton County, Pennsylvania",14468,14545,,,,,,,,,,,14335.0641,209.9359003,0,14545,0,1,,,,,,,,0,0,Rural
42059,"Greene County, Pennsylvania",34357,35264.99977,,,,,,,,5869.000957,,6781.174151,22614.82466,,0,29395.99881,0,0.833574337,,,,,,,,0,0,Rural
42061,"Huntingdon County, Pennsylvania",43514,43844,,,,,,,,7630.063923,,7906.966316,27662.40738,644.5623779,0,36213.93608,0,0.82597245,,,,,,,,0,0,Rural
42063,"Indiana County, Pennsylvania",83094,83212.99842,,,,,,,3973.229115,22597.64,,18391.83951,36372.46579,1877.824007,0,56642.12931,0,0.680688479,,,,,,,,0,0,Small town
42065,"Jefferson County, Pennsylvania",43612,44098.99992,,,,,,,,,9780.890237,7863.596053,25611.58574,842.9278943,0,34318.10968,0,0.778206076,,,,,,,,0,0,Rural
42067,"Juniata County, Pennsylvania",23243,23419,,,,,,,,,,460.0470202,22701.3802,257.5727823,0,23419,0,1,,,,,,,,0,0,Rural
42069,"Lackawanna County, Pennsylvania",216123,215833.9961,,,72710.5743,86412.27511,,,,,,47459.70036,9251.446362,,159122.8494,56711.14672,0.737246459,0.262753541,42540,"Scranton--Wilkes-Barre, PA","Scranton city, Pennsylvania",75805,1,0,0,0,0,Small urban
42071,"Lancaster County, Pennsylvania",558589,555150.9966,,,58397.94484,283789.4154,0.089621968,,4696.961183,,,181662.1011,26604.48442,,342187.4499,208266.5855,0.616386266,0.375153043,29540,"Lancaster, PA","Lancaster city, Pennsylvania",57153,1,0,0,0,0,Small urban
42073,"Lawrence County, Pennsylvania",84472,85422.99916,,,,,,,43637.56348,,,30236.08993,11549.34575,,0,41785.43568,0,0.48915908,38300,"Pittsburgh, PA",,,,,,1,0,Small town
42075,"Lebanon County, Pennsylvania",144252,143591.9968,,,26554.68136,20683.78048,,32126.05941,2963.17036,,,58679.44519,2584.859965,,79364.52125,61264.30515,0.552708529,0.42665543,30140,"Lebanon, PA",,,,,,0,0,Small urban
42077,"Lehigh County, Pennsylvania",377754,375407.9919,,125260.7182,19811.48705,173829.7879,,,4153.967838,,,49347.35783,3004.672994,,318901.9932,52352.03082,0.849481098,0.139453693,10900,"Allentown-Bethlehem-Easton, PA-NJ","Allentown city, Pennsylvania",124880,0,1,0,0,1,Mid-sized urban
42079,"Luzerne County, Pennsylvania",327388,325977.9954,,,43806.38626,130298.9369,,39901.05772,10122.83285,2658.204847,,82269.46795,16921.10892,,214006.3809,99190.57687,0.656505604,0.304286112,42540,"Scranton--Wilkes-Barre, PA",,,,,,0,0,Small urban
42081,"Lycoming County, Pennsylvania",112724,113569.9986,,,27151.13581,,,22599.24747,10278.29053,,,39682.8828,13792.64122,65.8007532,49750.38328,53541.32477,0.438059205,0.471438984,48700,"Williamsport, PA",,,,,,0,0,Small town
42083,"McKean County, Pennsylvania",39519,40148.99989,,,,,,,,,7550.758381,5415.299284,12676.69407,14506.24815,0,32598.24151,0,0.811931595,,,,,,,,0,0,Rural
42085,"Mercer County, Pennsylvania",108503,109851.9999,,,,,,,33378.29953,15806.20571,,27812.52099,30252.44372,2602.529975,0,60667.49468,0,0.552265728,,,,,,,,0,0,Small town
42087,"Mifflin County, Pennsylvania",45922,46073.99962,,,,,,,,13664.32986,,13644.84342,18605.60596,159.2203719,0,32409.66976,0,0.703426445,,,,,,,,0,0,Rural
42089,"Monroe County, Pennsylvania",166053,167783.999,,,,0.015614502,,,40629.64118,21434.14589,,48735.54302,56984.65331,,0.015614502,105720.1963,9.31E-08,0.630097011,,,,,,,,0,0,Small town
42091,"Montgomery County, Pennsylvania",868742,861224.998,51.61701403,,,802033.4106,,,13727.20272,,,45412.76769,,,802085.0276,45412.76769,0.931330407,0.052730434,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",,,,,,1,0,Suburban
42093,"Montour County, Pennsylvania",17860,18078.99997,,,,,,,,5478.594386,,6176.141514,6424.264071,,0,12600.40558,0,0.696963638,,,,,,,,0,0,Rural
42095,"Northampton County, Pennsylvania",319091,315926.9962,,,57212.51506,182930.3876,,,2084.816024,,,72139.93782,1559.33965,,240142.9027,73699.27747,0.760121501,0.233279455,10900,"Allentown-Bethlehem-Easton, PA-NJ","Bethlehem city, Pennsylvania",78300,1,0,0,0,1,Suburban
42097,"Northumberland County, Pennsylvania",90120,90924.99908,,,,,,,,42325.05591,,34111.96625,14487.97693,,0,48599.94317,0,0.534505842,,,,,,,,0,0,Small town
42099,"Perry County, Pennsylvania",46083,45987.99993,,,,2721.022229,,,,,,13608.31514,29658.66256,,2721.022229,43266.9777,0.059168092,0.940831908,25420,"Harrisburg-Carlisle, PA",,,,,,0,0,Rural
42101,"Philadelphia County, Pennsylvania",1550542,1581887.162,1581039.809,,51.49358056,795.8592283,,,,,,0,,,1581887.162,0,1,0,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia city, Pennsylvania",1550542,0,0,1,1,0,Large urban
42103,"Pike County, Pennsylvania",61247,59690.99997,,,,,,,,5493.158692,,8286.336086,44896.65991,1014.845284,0,54197.84128,0,0.907973418,,,,,,,,0,0,Rural
42105,"Potter County, Pennsylvania",15999,16276,,,,,,,,,,,1750.033127,14525.96687,0,16276,0,1,,,,,,,,0,0,Rural
42107,"Schuylkill County, Pennsylvania",143786,143258.9977,,,,,,2627.824362,17782.32709,35970.65696,,52551.75321,34326.43607,,2627.824362,86878.18928,0.018343171,0.606441415,,,,,,,,0,0,Small town
42109,"Snyder County, Pennsylvania",39717,39710.9999,,,,,,,,9318.927753,,7549.724742,18220.75351,4621.593902,0,30392.07215,0,0.765331324,,,,,,,,0,0,Rural
42111,"Somerset County, Pennsylvania",72197,73255.00007,,,,,,5511.311622,,7025.782328,,19788.60189,33452.59323,7476.710993,5511.311622,60717.90612,0.075234614,0.828856816,,,,,,,,0,0,Rural
42113,"Sullivan County, Pennsylvania",5834,5849,,,,,,,,,,,5703.042619,145.957381,0,5849,0,1,,,,,,,,0,0,Rural
42115,"Susquehanna County, Pennsylvania",38109,38349,,,,,0.147432553,,,,,7506.496675,30842.35589,,0.147432553,38348.85257,3.84E-06,0.999996156,,,,,,,,0,0,Rural
42117,"Tioga County, Pennsylvania",40840,41078,,,,,,,,,,109.0530782,25430.51587,15538.43105,0,41078,0,1,,,,,,,,0,0,Rural
42119,"Union County, Pennsylvania",42042,42569.99952,,,,,,,,11445.78436,,13319.44699,17340.03112,464.7370478,0,31124.21516,0,0.731130268,,,,,,,,0,0,Rural
42121,"Venango County, Pennsylvania",49431,50095.99981,,,,,,,,0.037803671,16696.41185,13531.94705,18243.79509,1623.808017,0,33399.55016,0,0.666710921,,,,,,,,0,0,Rural
42123,"Warren County, Pennsylvania",37572,38173.99969,,,,,,,,18.36658982,11463.0418,7978.299935,16576.28479,2138.006571,0,26692.5913,0,0.699234859,,,,,,,,0,0,Rural
42125,"Washington County, Pennsylvania",210232,209777.9992,,,0.030281573,96408.03477,,39.84876078,21302.50266,3801.287398,,66338.08074,21888.21462,,96447.91381,88226.29535,0.459761816,0.42056982,38300,"Pittsburgh, PA",,,,,,1,0,Suburban
42127,"Wayne County, Pennsylvania",51262,51188.99978,,,,,,,,4721.388149,,18353.32351,28112.30368,1.984441753,0,46467.61163,0,0.907765571,,,,,,,,0,0,Rural
42129,"Westmoreland County, Pennsylvania",351163,353344.9983,,,,197699.899,,,26988.41852,,,112132.3565,16524.3243,,197699.899,128656.6808,0.559509544,0.364110661,38300,"Pittsburgh, PA",,,,,,1,0,Suburban
42131,"Wyoming County, Pennsylvania",25902,26074.99999,,,,1366.672048,,,,,,8825.224153,15883.10379,,1366.672048,24708.32794,0.052413118,0.947586882,42540,"Scranton--Wilkes-Barre, PA",,,,,,0,0,Rural
42133,"York County, Pennsylvania",464640,459311.9922,,,61151.55641,25243.77053,169171.9829,20091.32669,10384.88407,,,147616.3407,25652.13091,,275658.6365,173268.4716,0.60015554,0.377234809,49620,"York-Hanover, PA",,,,,,0,0,Small urban
44001,"Bristol County, Rhode Island",50255,45303.12565,,,,41395.17614,,,,,,3907.949511,,,41395.17614,3907.949511,0.913737751,0.086262249,39300,"Providence-Warwick, RI-MA",,,,,,0,1,Suburban
44003,"Kent County, Rhode Island",171278,167500.1578,,,78144.89295,71486.68226,,,,,,14770.02341,3098.559133,,149631.5752,17868.58254,0.893321996,0.106678004,39300,"Providence-Warwick, RI-MA","Warwick city, Rhode Island",82999,1,0,0,0,1,Suburban
44005,"Newport County, Rhode Island",83832,82389.99034,,,,66877.08644,,,,,,15512.9039,,,66877.08644,15512.9039,0.811713731,0.188286269,39300,"Providence-Warwick, RI-MA",,,,,,0,1,Suburban
44007,"Providence County, Rhode Island",660615,652804.058,,186803.018,112.1694063,413666.3883,,,,,,48300.14997,3922.332325,,600581.5757,52222.4823,0.920002822,0.079997178,39300,"Providence-Warwick, RI-MA","Providence city, Rhode Island",190792,0,1,0,0,1,Mid-sized urban
44009,"Washington County, Rhode Island",129982,125672.7853,,,2.478071348,42861.69045,,,18878.9004,,,51843.66261,12086.05381,,42864.16853,63929.71642,0.341077572,0.508699765,39300,"Providence-Warwick, RI-MA",,,,,,0,1,Small town
45001,"Abbeville County, South Carolina",24434,24351.99999,,,,,,,,1793.004562,,4908.006608,17530.41163,120.5771856,0,22558.99543,0,0.926371363,,,,,,,,0,0,Rural
45003,"Aiken County, South Carolina",177130,171948.9992,,7.333704776,,86353.46451,,,,,,61932.09104,23656.10991,,86360.79821,85588.20094,0.502246588,0.497753412,12260,"Augusta-Richmond County, GA-SC",,,,,,0,1,Suburban
45005,"Allendale County, South Carolina",7369,7738,,,,,,,,,,,77.01127887,7660.988721,0,7738,0,1,,,,,,,,0,0,Rural
45007,"Anderson County, South Carolina",213076,207217.9991,,,26296.16753,14890.87278,47518.25409,,10437.55258,,,91898.87198,16176.28019,,88705.2944,108075.1522,0.428077169,0.521552918,24860,"Greenville-Anderson-Greer, SC",,,,,,0,0,Small urban
45009,"Bamberg County, South Carolina",12974,13164,,,,,,,,,,,113.249533,13050.75047,0,13164,0,1,,,,,,,,0,0,Rural
45011,"Barnwell County, South Carolina",20447,20565,,,,,,,,,,,13516.95573,7048.044267,0,20565,0,1,,,,,,,,0,0,Rural
45013,"Beaufort County, South Carolina",198979,170945.7672,,,61551.24265,,,29669.03273,24531.12313,,,48980.05901,6214.309706,,91220.27538,55194.36871,0.533621141,0.322876487,25940,"Hilton Head Island-Bluffton-Port Royal, SC",,,,,,0,0,Small urban
45015,"Berkeley County, South Carolina",255217,233806.9889,,9733.193363,,133723.5449,,,,,,64839.97849,25441.76136,68.51073772,143456.7383,90350.25059,0.613569077,0.386430923,16700,"Charleston-North Charleston, SC",,,,,,0,1,Suburban
45017,"Calhoun County, South Carolina",14186,14150,,,,7.21E-06,,,,,,1376.88757,12749.50877,23.60365323,7.21E-06,14149.99999,5.09E-10,0.999999999,17900,"Columbia, SC",,,,,,0,1,Rural
45019,"Charleston County, South Carolina",424367,386471.5931,,196583.3115,,127992.5442,,,1825.344518,,,45005.86928,14646.91841,417.6051449,324575.8557,60070.39284,0.839844018,0.15543288,16700,"Charleston-North Charleston, SC","Charleston city, South Carolina",155369,0,1,0,0,1,Mid-sized urban
45021,"Cherokee County, South Carolina",56714,56298.99995,,,,,,,,15137.38991,,16012.05835,25149.55169,,0,41161.61004,0,0.731125066,,,,,,,,0,0,Small town
45023,"Chester County, South Carolina",32226,32176.9999,,,,,,,,7030.883147,,5793.030956,19110.28909,242.7967,0,25146.11675,0,0.781493515,16740,"Charlotte-Concord-Gastonia, NC-SC",,,,,,1,0,Rural
45025,"Chesterfield County, South Carolina",44031,43575.00003,,,,,,,,4542.497326,,4943.714731,32134.01948,1954.768495,0,39032.50271,0,0.895754508,,,,,,,,0,0,Rural
45027,"Clarendon County, South Carolina",31004,31037.00001,,,,,,,,1376.510163,,5283.141125,24371.98753,5.361188947,0,29660.48985,0,0.955649381,,,,,,,,0,0,Rural
45029,"Colleton County, South Carolina",38874,38486.40037,,,,,,,,5407.55044,,9098.000474,20605.84878,3375.000673,0,33078.84993,0,0.859494513,,,,,,,,0,0,Rural
45031,"Darlington County, South Carolina",62416,62753.99985,,,,,,10405.42256,,9008.596189,,31627.11668,11712.86441,,10405.42256,43339.9811,0.165812898,0.690632967,22500,"Florence, SC",,,,,,0,0,Small town
45033,"Dillon County, South Carolina",27698,28030.99999,,,,,,,,3865.368977,,7975.166872,15897.33182,293.1323257,0,24165.63102,0,0.862103779,,,,,,,,0,0,Rural
45035,"Dorchester County, South Carolina",169833,163997.97,,27835.50466,,103692.0135,,,,,,17347.79865,14579.64552,543.0076021,131527.5182,32470.45177,0.80200699,0.19799301,16700,"Charleston-North Charleston, SC","Summerville town, South Carolina",51884,1,0,0,0,1,Suburban
45037,"Edgefield County, South Carolina",27607,26507.99997,,,,1527.512856,,,,,,8251.041464,16729.44565,,1527.512856,24980.48711,0.057624599,0.942375401,12260,"Augusta-Richmond County, GA-SC",,,,,,0,1,Rural
45039,"Fairfield County, South Carolina",20422,20740.99997,,,,4.052529619,,,,3413.938898,,5805.359229,11182.42963,335.2196783,4.052529619,17323.00854,0.000195387,0.835206044,17900,"Columbia, SC",,,,,,0,1,Rural
45041,"Florence County, South Carolina",137214,136920.9996,,,34029.84621,,,29055.3714,,4005.061431,,42655.71483,27163.8489,11.15686252,63085.21761,69830.72059,0.460741725,0.510007382,22500,"Florence, SC",,,,,,0,0,Small urban
45043,"Georgetown County, South Carolina",65731,60846.94439,,,8629.980967,500.0076801,,,13774.76928,5363.200674,,12566.57489,14717.03967,5295.371236,9129.988647,32578.98579,0.150048433,0.535425174,,,,,,,,0,0,Small town
45045,"Greenville County, South Carolina",558036,537574.9992,,,114499.3459,208398.174,124661.9379,,0.234628625,20.04680081,,75882.57215,14112.68784,,447559.4578,89995.25998,0.83255259,0.167409683,24860,"Greenville-Anderson-Greer, SC","Greenville city, South Carolina",72824,1,0,0,0,0,Small urban
45047,"Greenwood County, South Carolina",69460,69328.99979,,,,,,,,32817.42324,,19941.28322,15396.73938,1173.553944,0,36511.57655,0,0.526642194,,,,,,,,0,0,Small town
45049,"Hampton County, South Carolina",18122,18549.61605,,,,,,,,,,,3294.340791,15255.27526,0,18549.61605,0,1,,,,,,,,0,0,Rural
45051,"Horry County, South Carolina",397478,365442.735,,,65852.72111,170506.5731,,,,,,90520.03109,38520.48715,42.92256346,236359.2942,129083.4408,0.64677519,0.35322481,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",,,,,,0,0,Small urban
45053,"Jasper County, South Carolina",33544,30338.90004,,,,,,,600.863634,,,8758.868009,20974.48649,4.68191031,0,29738.03641,0,0.980194943,25940,"Hilton Head Island-Bluffton-Port Royal, SC",,,,,,0,0,Rural
45055,"Kershaw County, South Carolina",69905,66923.99993,,,,49.40158327,,,18998.69801,,,28797.44165,14576.37706,4502.081627,49.40158327,47875.90034,0.000738174,0.71537715,17900,"Columbia, SC",,,,,,0,1,Small town
45057,"Lancaster County, South Carolina",108215,100904.9999,,,,19.70130446,31523.99051,,,17350.93428,,28572.57177,19109.81093,4327.99108,31543.69181,52010.37378,0.312607818,0.515439015,16740,"Charlotte-Concord-Gastonia, NC-SC",,,,,,1,0,Small town
45059,"Laurens County, South Carolina",68873,67903.99993,,,,,1344.250387,,,14553.05394,,25443.46589,26494.02696,69.20275919,1344.250387,52006.69561,0.019796336,0.765885598,24860,"Greenville-Anderson-Greer, SC",,,,,,0,0,Rural
45061,"Lee County, South Carolina",15967,16330,,,,,,,,,,65.27559364,16264.72441,,0,16330,0,1,,,,,,,,0,0,Rural
45063,"Lexington County, South Carolina",309528,300369.9997,,977.3911458,,196197.0372,,,3865.952138,2045.74547,,77460.95283,19822.92087,,197174.4284,97283.87371,0.656438488,0.323880127,17900,"Columbia, SC",,,,,,0,1,Suburban
45065,"McCormick County, South Carolina",9941,9700.999995,,,,,,,,,,373.0257991,7115.772403,2212.201793,0,9700.999995,0,1,,,,,,,,0,0,Rural
45067,"Marion County, South Carolina",28508,28900.00006,,,,,,,,6834.207678,,9619.342004,12446.45038,,0,22065.79239,0,0.763522226,,,,,,,,0,0,Rural
45069,"Marlboro County, South Carolina",25704,26284.99994,,,,,,,,5651.509838,,8411.736028,12221.75408,,0,20633.49011,0,0.784991065,,,,,,,,0,0,Rural
45071,"Newberry County, South Carolina",38825,38121,,,,,,,,8470.979178,,9087.054878,18480.15163,2082.814311,0,29650.02082,0,0.777787068,,,,,,,,0,0,Rural
45073,"Oconee County, South Carolina",81221,79565.99998,,,,,0.011612528,,16572.65863,3295.607612,,29277.43917,30204.29721,215.9857438,0.011612528,59697.72213,1.46E-07,0.75029186,,,,,,,,0,0,Rural
45075,"Orangeburg County, South Carolina",82820,83530.99976,,,,,,,,22094.90105,,18095.58191,35028.47331,8312.043481,0,61436.09871,0,0.735488608,,,,,,,,0,0,Small town
45077,"Pickens County, South Carolina",135495,132603.9999,,,,38252.89947,21742.48233,,2761.882824,,,57585.75541,12260.97985,,59995.3818,69846.73525,0.452440212,0.526731738,24860,"Greenville-Anderson-Greer, SC",,,,,,0,0,Small urban
45079,"Richland County, South Carolina",425138,418724.9972,,129301.0854,,222899.6615,,,,,,57681.62179,8842.628452,,352200.7469,66524.25025,0.841126633,0.158873367,17900,"Columbia, SC","Columbia city, South Carolina",142416,0,1,0,0,1,Mid-sized urban
45081,"Saluda County, South Carolina",19123,18958,,,,,,,,8.636688275,,652.6864377,14703.33823,3593.338641,0,18949.36331,0,0.99954443,17900,"Columbia, SC",,,,,,0,1,Rural
45083,"Spartanburg County, South Carolina",356698,338095.9994,,,45188.97066,6545.225956,149826.5192,,9187.47421,1371.042975,,102381.5508,23595.21566,,201560.7158,125976.7664,0.596164155,0.372606498,43900,"Spartanburg, SC",,,,,,0,0,Small urban
45085,"Sumter County, South Carolina",104165,104852.9995,,,33674.10721,,,20998.44286,,,,39438.31602,10742.13341,,54672.55007,50180.44943,0.521420945,0.478579055,44940,"Sumter, SC",,,,,,0,0,Small urban
45087,"Union County, South Carolina",26629,26990,,,,,,,,6942.807836,,8085.663952,11062.04763,899.4805841,0,20047.19216,0,0.742763696,43900,"Spartanburg, SC",,,,,,0,0,Rural
45089,"Williamsburg County, South Carolina",29891,30516.99999,,,,,,,,2616.835378,,5400.885596,19480.89188,3018.387139,0,27900.16461,0,0.914249914,,,,,,,,0,0,Rural
45091,"York County, South Carolina",298320,288558.9996,2.282468406,,62489.46259,16423.76301,110517.6344,,9256.366425,,,74987.45373,14882.03691,,189433.1425,89869.49064,0.656479759,0.311442342,16740,"Charlotte-Concord-Gastonia, NC-SC","Rock Hill city, South Carolina",75654,1,0,0,1,0,Suburban
46003,"Aurora County, South Dakota",2782,2573,,,,,,,,,,,,2573,0,2573,0,1,,,,,,,,0,0,Rural
46005,"Beadle County, South Dakota",19591,19278.99979,,,,,,,,,9233.532478,4761.186868,2546.389965,2737.890478,0,10045.46731,0,0.521057494,,,,,,,,0,0,Rural
46007,"Bennett County, South Dakota",3305,3354,,,,,,,,,,,,3354,0,3354,0,1,,,,,,,,0,0,Rural
46009,"Bon Homme County, South Dakota",7065,7024,,,,,,,,,,,,7024,0,7024,0,1,,,,,,,,0,0,Rural
46011,"Brookings County, South Dakota",35980,34967.99939,,,,,,,,,17115.93905,8082.463246,5867.50717,3902.08992,0,17852.06034,0,0.510525642,,,,,,,,0,0,Rural
46013,"Brown County, South Dakota",37733,38078.99949,,,,,,,,,23172.08597,7386.296872,2522.061709,4998.554937,0,14906.91352,0,0.391473351,,,,,,,,0,0,Small town
46015,"Brule County, South Dakota",5311,5261,,,,,,,,,,,,5261,0,5261,0,1,,,,,,,,0,0,Rural
46017,"Buffalo County, South Dakota",1884,1757,,,,,,,,,,,,1757,0,1757,0,1,,,,,,,,0,0,Rural
46019,"Butte County, South Dakota",10863,10538.00002,,,,,,,,,3807.724949,1537.248615,2996.831724,2196.194736,0,6730.275076,0,0.63866721,,,,,,,,0,0,Rural
46021,"Campbell County, South Dakota",1340,1481,,,,,,,,,,,,1481,0,1481,0,1,,,,,,,,0,0,Rural
46023,"Charles Mix County, South Dakota",9240,9281,,,,,,,,,,,,9281,0,9281,0,1,,,,,,,,0,0,Rural
46025,"Clark County, South Dakota",3948,3876,,,,,,,,,,,,3876,0,3876,0,1,,,,,,,,0,0,Rural
46027,"Clay County, South Dakota",15431,15132.99995,,,,,,,,7250.929245,,4732.009994,1491.758953,1658.30176,0,7882.070707,0,0.520853151,,,,,,,,0,0,Rural
46029,"Codington County, South Dakota",28971,28556.00002,,,,,,,,,15128.56325,6976.02955,4346.926899,2104.480326,0,13427.43677,0,0.470214202,,,,,,,,0,0,Small town
46031,"Corson County, South Dakota",3782,3859,,,,,,,,,,,,3859,0,3859,0,1,,,,,,,,0,0,Rural
46033,"Custer County, South Dakota",9117,8686,,,,,,,,,,,4742.071315,3943.928685,0,8686,0,1,39660,"Rapid City, SD",,,,,,0,0,Rural
46035,"Davison County, South Dakota",19922,19936,,,,,,,,,9927.131249,7079.963328,2093.724667,835.1807568,0,10008.86875,0,0.502049998,,,,,,,,0,0,Rural
46037,"Day County, South Dakota",5451,5460,,,,,,,,,,,,5460,0,5460,0,1,,,,,,,,0,0,Rural
46039,"Deuel County, South Dakota",4354,4318.000004,,,,,,,,,,,64.8777985,4253.122205,0,4318.000004,0,1,,,,,,,,0,0,Rural
46041,"Dewey County, South Dakota",5208,5230,,,,,,,,,,,,5230,0,5230,0,1,,,,,,,,0,0,Rural
46043,"Douglas County, South Dakota",2838,2823,,,,,,,,,,,,2823,0,2823,0,1,,,,,,,,0,0,Rural
46045,"Edmunds County, South Dakota",4057,4033,,,,,,,,,,,45.0294449,3987.970555,0,4033,0,1,,,,,,,,0,0,Rural
46047,"Fall River County, South Dakota",7393,7179,,,,,,,,,,,,7179,0,7179,0,1,,,,,,,,0,0,Rural
46049,"Faulk County, South Dakota",2151,2137,,,,,,,,,,,,2137,0,2137,0,1,,,,,,,,0,0,Rural
46051,"Grant County, South Dakota",7553,7544.000001,,,,,,,,,,,0.618622649,7543.381378,0,7544.000001,0,1,,,,,,,,0,0,Rural
46053,"Gregory County, South Dakota",4018,3993,,,,,,,,,,,,3993,0,3993,0,1,,,,,,,,0,0,Rural
46055,"Haakon County, South Dakota",1851,1708,,,,,,,,,,,,1708,0,1708,0,1,,,,,,,,0,0,Rural
46057,"Hamlin County, South Dakota",6451,6288,,,,,,,,,,,778.2825958,5509.717404,0,6288,0,1,,,,,,,,0,0,Rural
46059,"Hand County, South Dakota",3107,3045,,,,,,,,,,,,3045,0,3045,0,1,,,,,,,,0,0,Rural
46061,"Hanson County, South Dakota",3471,3473,,,,,,,,,,40.40382167,1082.671663,2349.924515,0,3473,0,1,,,,,,,,0,0,Rural
46063,"Harding County, South Dakota",1324,1092,,,,,,,,,,,,1092,0,1092,0,1,,,,,,,,0,0,Rural
46065,"Hughes County, South Dakota",17624,17731.9998,,,,,,,,,8239.046703,6152.741903,2324.920911,1015.29028,0,9492.953093,0,0.535357162,,,,,,,,0,0,Rural
46067,"Hutchinson County, South Dakota",7394,7393,,,,,,,,,,,,7393,0,7393,0,1,,,,,,,,0,0,Rural
46069,"Hyde County, South Dakota",1186,1305,,,,,,,,,,,,1305,0,1305,0,1,,,,,,,,0,0,Rural
46071,"Jackson County, South Dakota",2776,2826,,,,,,,,,,,,2826,0,2826,0,1,,,,,,,,0,0,Rural
46073,"Jerauld County, South Dakota",1660,1845,,,,,,,,,,,,1845,0,1845,0,1,,,,,,,,0,0,Rural
46075,"Jones County, South Dakota",855,1030,,,,,,,,,,,,1030,0,1030,0,1,,,,,,,,0,0,Rural
46077,"Kingsbury County, South Dakota",5276,5210,,,,,,,,,,,,5210,0,5210,0,1,,,,,,,,0,0,Rural
46079,"Lake County, South Dakota",11031,11052,,,,,,,,1843.713821,,4791.563594,3669.879504,746.8430846,0,9208.286183,0,0.833178265,,,,,,,,0,0,Rural
46081,"Lawrence County, South Dakota",28053,26574,,,,,,,,10301.06375,,7465.953697,8487.177305,319.8052443,0,16272.93625,0,0.612363071,,,,,,,,0,0,Rural
